name	alternative_names	osm_type	osm_id	class	type	lon	lat	place_rank	importance	street	city	county	state	country	country_code	display_name	west	south	east	north	wikidata	wikipedia	housenumbers
Kaya Kuida	""	way	97585488	highway	residential	-68.8607656	12.1029638	22	0.2	Kaya Kuida	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kuida, Curaçao, Curaçao, Nederland	-68.8612042	12.1025990	-68.8604690	12.1034356	""	""	
Kaya Kuarta	""	way	201425916	highway	residential	-68.8626463	12.1254616	22	0.2	Kaya Kuarta	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kuarta, Curaçao, Curaçao, Nederland	-68.8635388	12.1252063	-68.8617572	12.1257050	""	""	
Kaya Kroner	""	way	97718068	highway	residential	-68.9650598	12.1724354	22	0.2	Kaya Kroner	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kroner, Curaçao, Curaçao, Nederland	-68.9652772	12.1699966	-68.9650598	12.1742242	""	""	
Kaya Krisokola	""	way	95693245	highway	residential	-68.9429045	12.1686965	22	0.2	Kaya Krisokola	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Krisokola, Curaçao, Curaçao, Nederland	-68.9435467	12.1671248	-68.9421924	12.1699092	""	""	
Kaya Krishna	""	way	97583094	highway	residential	-68.8620229	12.1221843	22	0.2	Kaya Krishna	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Krishna, Curaçao, Curaçao, Nederland	-68.8625322	12.1214771	-68.8615925	12.1229355	""	""	4, 3A
Kaya Krewchi	""	way	368008292	highway	residential	-68.8976281	12.1566479	22	0.2	Kaya Krewchi	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Krewchi, Curaçao, Curaçao, Nederland	-68.8978238	12.1558859	-68.8969158	12.1567919	""	""	22, 16 A, 16 B
Kaya Kreuzer	""	way	267511140	highway	residential	-68.9669787	12.1709465	22	0.2	Kaya Kreuzer	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kreuzer, Curaçao, Curaçao, Nederland	-68.9670985	12.1699334	-68.9651940	12.1709760	""	""	
Kaya Krenwa	""	way	231618594	highway	residential	-68.8286132	12.0946795	22	0.2	Kaya Krenwa	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Krenwa, Curaçao, Curaçao, Nederland	-68.8290910	12.0935999	-68.8284824	12.0958079	""	""	
Kaya Kreis Ulder	""	way	56701110	highway	residential	-68.8921457	12.1496319	22	0.2	Kaya Kreis Ulder	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kreis Ulder, Curaçao, Curaçao, Nederland	-68.8934335	12.1480448	-68.8906123	12.1503717	""	""	4, 27, 29, 11, 6, 50, 58, 14, 38, 24, 22
Kaya Kreina	""	way	48322380	highway	residential	-68.8434317	12.1035079	22	0.2	Kaya Kreina	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kreina, Curaçao, Curaçao, Nederland	-68.8436610	12.1027054	-68.8432256	12.1043174	""	""	
Kaya Kra Stenchi	""	way	97859914	highway	residential	-69.0252407	12.2228441	22	0.2	Kaya Kra Stenchi	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kra Stenchi, Curaçao, Curaçao, Nederland	-69.0254374	12.2221742	-69.0244350	12.2229134	""	""	
Kaya Koto	""	way	108342490	highway	residential	-68.8949547	12.0951634	22	0.2	Kaya Koto	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Koto, Curaçao, Curaçao, Nederland	-68.8950586	12.0948949	-68.8948508	12.0954320	""	""	
Kaya Kotomsi	""	way	291761804	highway	residential	-68.8515832	12.1088637	22	0.2	Kaya Kotomsi	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kotomsi, Curaçao, Curaçao, Nederland	-68.8516218	12.1073159	-68.8512052	12.1103690	""	""	
Kaya Kosecha	""	way	27160581	highway	residential	-68.8247770	12.0919392	22	0.2	Kaya Kosecha	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kosecha, Curaçao, Curaçao, Nederland	-68.8265724	12.0874864	-68.8243531	12.0929124	""	""	
Kaya Koruna	""	way	97726316	highway	residential	-68.9635887	12.1710486	22	0.2	Kaya Koruna	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Koruna, Curaçao, Curaçao, Nederland	-68.9660147	12.1699521	-68.9633789	12.1739888	""	""	
Kaya Ko Ron'i La Birgui	""	way	30699957	highway	residential	-68.8568336	12.1076550	22	0.2	Kaya Ko Ron'i La Birgui	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Ko Ron'i La Birgui, Curaçao, Curaçao, Nederland	-68.8570515	12.1073581	-68.8565781	12.1079767	""	""	
Kaya Kornelin	""	way	374365377	highway	residential	-68.9293594	12.1624237	22	0.2	Kaya Kornelin	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kornelin, Curaçao, Curaçao, Nederland	-68.9295119	12.1620141	-68.9291909	12.1628273	""	""	
Kaya Kooyman	""	way	27118699	highway	residential	-68.8988814	12.1064264	22	0.2	Kaya Kooyman	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kooyman, Curaçao, Curaçao, Nederland	-68.9010960	12.1046139	-68.8977474	12.1072474	""	""	24, 11, 26, 18, 21, 22, 30, 20, 28, 12, 32, 14
Kaya Kontrabas	""	way	97584212	highway	residential	-68.8662485	12.1315029	22	0.2	Kaya Kontrabas	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kontrabas, Curaçao, Curaçao, Nederland	-68.8677879	12.1294335	-68.8634268	12.1328561	""	""	
Kaya Konofes	""	way	51280940	highway	residential	-68.8343339	12.0961406	22	0.2	Kaya Konofes	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Konofes, Curaçao, Curaçao, Nederland	-68.8353539	12.0943299	-68.8340039	12.0974866	""	""	
Kaya Koningspalm	""	way	97718116	highway	residential	-68.9306229	12.1771731	22	0.2	Kaya Koningspalm	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Koningspalm, Curaçao, Curaçao, Nederland	-68.9309034	12.1762589	-68.9300610	12.1772181	""	""	
Kaya Konga	""	way	96987475	highway	residential	-68.8702934	12.1269640	22	0.2	Kaya Konga	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Konga, Curaçao, Curaçao, Nederland	-68.8705742	12.1267635	-68.8702053	12.1274422	""	""	
Kaya Konfo	""	way	108342512	highway	residential	-68.8983436	12.0954677	22	0.2	Kaya Konfo	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Konfo, Curaçao, Curaçao, Nederland	-68.8983498	12.0951722	-68.8983375	12.0957632	""	""	
Kaya Konfeit	""	way	26845598	highway	residential	-68.8688044	12.0919036	22	0.2	Kaya Konfeit	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Konfeit, Curaçao, Curaçao, Nederland	-68.8694710	12.0915595	-68.8683879	12.0924693	""	""	4, 12, 71, K-69, 8, 6, 10, 7
Kaya Komino	""	way	225624664	highway	residential	-68.8421873	12.1030151	22	0.2	Kaya Komino	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Komino, Curaçao, Curaçao, Nederland	-68.8426006	12.1020460	-68.8415869	12.1037179	""	""	
Kaya Komehein	""	way	95693293	highway	residential	-68.9501440	12.1706414	22	0.2	Kaya Komehein	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Komehein, Curaçao, Curaçao, Nederland	-68.9502931	12.1694461	-68.9500175	12.1718393	""	""	
Kaya Kombitu	""	way	95693486	highway	residential	-68.8725504	12.1456617	22	0.2	Kaya Kombitu	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kombitu, Curaçao, Curaçao, Nederland	-68.8726878	12.1453250	-68.8723044	12.1458190	""	""	
Kaya Kolonchi	""	way	31726438	highway	residential	-68.8872469	12.1282217	22	0.2	Kaya Kolonchi	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kolonchi, Curaçao, Curaçao, Nederland	-68.8878582	12.1251656	-68.8860347	12.1292565	""	""	
Kaya Koks	""	way	96987249	highway	residential	-68.8766524	12.1403163	22	0.2	Kaya Koks	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Koks, Curaçao, Curaçao, Nederland	-68.8779154	12.1402158	-68.8753933	12.1404602	""	""	97
Kaya Kokospalm	""	way	97718096	highway	residential	-68.9303110	12.1760833	22	0.2	Kaya Kokospalm	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kokospalm, Curaçao, Curaçao, Nederland	-68.9309034	12.1757999	-68.9297605	12.1762589	""	""	
Kaya Kokolishi	""	way	297566321	highway	residential	-68.8969258	12.1559120	22	0.2	Kaya Kokolishi	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kokolishi, Curaçao, Curaçao, Nederland	-68.8969258	12.1527442	-68.8931253	12.1569034	""	""	52, 18, 9, 6, 128, 30, 11, 10, 52, 104, 84, 8, 12, 4, 101, 14, 102, 32, 88, 114, 105, 116, 13, 2, 19, 25, 86, 100, 103, 138
Kaya Koko Le Pol	""	way	95693240	highway	residential	-68.8870402	12.1500445	22	0.2	Kaya Koko Le Pol	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Koko Le Pol, Curaçao, Curaçao, Nederland	-68.8900918	12.1464375	-68.8870402	12.1503148	""	""	
Kaya Kokchi	""	way	97726191	highway	residential	-69.0015138	12.1936500	22	0.2	Kaya Kokchi	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kokchi, Curaçao, Curaçao, Nederland	-69.0019799	12.1930740	-68.9999214	12.1936500	""	""	
Kaya Kokada	""	way	27098257	highway	residential	-68.8709677	12.0889432	22	0.2	Kaya Kokada	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kokada, Curaçao, Curaçao, Nederland	-68.8716937	12.0885810	-68.8705748	12.0896056	""	""	5, 9, 4, 10, 12, 6, 3, 7, 1, 11, 2
Kaya Kohara	""	way	291761850	highway	residential	-68.8379871	12.0945663	22	0.2	Kaya Kohara	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kohara, Curaçao, Curaçao, Nederland	-68.8403608	12.0943520	-68.8353539	12.0955166	""	""	
Kaya Kloot di Seru	""	way	96987481	highway	residential	-68.8738544	12.1195199	22	0.2	Kaya Kloot di Seru	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kloot di Seru, Curaçao, Curaçao, Nederland	-68.8759847	12.1191223	-68.8717729	12.1199930	""	""	
Kaya Klemok	""	way	30699956	highway	residential	-68.8562672	12.1069301	22	0.2	Kaya Klemok	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Klemok, Curaçao, Curaçao, Nederland	-68.8576001	12.1065724	-68.8558073	12.1083965	""	""	46, 5, 8, 9
Kaya Klekonchi	""	way	291761755	highway	residential	-68.8959791	12.1555827	22	0.2	Kaya Klekonchi	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Klekonchi, Curaçao, Curaçao, Nederland	-68.8967197	12.1553691	-68.8957878	12.1561819	""	""	
Kaya Klei	""	way	97859836	multiple	residential,tertiary	-69.0272800	12.2243038	22	0.2	""	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Klei, Curaçao, Curaçao, Nederland	-69.0284524	12.2232361	-69.0269019	12.2245957	""	""	
Kaya Klarinet	""	way	448977664	highway	residential	-68.8682521	12.1338747	22	0.2	Kaya Klarinet	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Klarinet, Curaçao, Curaçao, Nederland	-68.8683618	12.1330300	-68.8679654	12.1346816	""	""	
Kaya Kiwa	""	way	291761841	highway	residential	-68.8970654	12.1538231	22	0.2	Kaya Kiwa	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kiwa, Curaçao, Curaçao, Nederland	-68.8999886	12.1531453	-68.8939558	12.1563832	""	""	34, 40, 32, 36, 59, 42, 46, 48, 49, 26, 47, 39, 2, 64, 14, 45, 12, 22, 15, 43, 24, 28, 51, 52, 33, 50, 2A, 44, 31B
Kaya Kitoki	""	way	30095039	highway	residential	-68.8936263	12.0939800	22	0.2	Kaya Kitoki	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kitoki, Curaçao, Curaçao, Nederland	-68.8938890	12.0933037	-68.8932097	12.0945706	""	""	
Kaya Kirtrin	""	way	108342557	highway	residential	-68.8938126	12.0972451	22	0.2	Kaya Kirtrin	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kirtrin, Curaçao, Curaçao, Nederland	-68.8949914	12.0967016	-68.8927083	12.0975939	""	""	3
Kaya Kiowa	""	way	95693537	highway	residential	-68.8980581	12.1434446	22	0.2	Kaya Kiowa	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kiowa, Curaçao, Curaçao, Nederland	-68.8984567	12.1425927	-68.8976350	12.1434474	""	""	
Kaya Kimbala	""	way	31648981	highway	residential	-68.8632050	12.1339729	22	0.2	Kaya Kimbala	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kimbala, Curaçao, Curaçao, Nederland	-68.8632573	12.1321840	-68.8620982	12.1362675	""	""	
Kaya Khaki	""	way	97859929	highway	residential	-68.9826768	12.1486878	22	0.2	Kaya Khaki	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Khaki, Curaçao, Curaçao, Nederland	-68.9831757	12.1486252	-68.9823085	12.1488622	""	""	
Kaya Ketembele	""	way	291761843	highway	residential	-68.8221770	12.0864415	22	0.2	Kaya Ketembele	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Ketembele, Curaçao, Curaçao, Nederland	-68.8225800	12.0847332	-68.8210780	12.0873704	""	""	
Kaya Kerner	""	way	30573486	highway	residential	-68.8809287	12.1001741	22	0.2	Kaya Kerner	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kerner, Curaçao, Curaçao, Nederland	-68.8818741	12.0991546	-68.8790755	12.1003958	""	""	
Kaya Kerkpalm	""	way	108342528	highway	residential	-68.9285537	12.1762962	22	0.2	Kaya Kerkpalm	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kerkpalm, Curaçao, Curaçao, Nederland	-68.9291053	12.1762962	-68.9280284	12.1764459	""	""	
Kaya Kekfrankos	""	way	48153630	highway	residential	-68.8749042	12.0959269	22	0.2	Kaya Kekfrankos	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kekfrankos, Curaçao, Curaçao, Nederland	-68.8760137	12.0957167	-68.8738106	12.0965899	""	""	
Kaya Kekfrancos	""	way	333370361	highway	residential	-68.8741217	12.0962043	22	0.2	Kaya Kekfrancos	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kekfrancos, Curaçao, Curaçao, Nederland	-68.8741968	12.0960600	-68.8740466	12.0963486	""	""	
Kaya Kazerne	""	way	96748296	highway	residential	-68.9200634	12.1470546	22	0.2	Kaya Kazerne	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kazerne, Curaçao, Curaçao, Nederland	-68.9201570	12.1451425	-68.9186813	12.1489890	""	""	28, 28 A, 39, 41
Kaya Katunbom	""	way	30574584	highway	residential	-68.8569456	12.1060835	22	0.2	Kaya Katunbom	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Katunbom, Curaçao, Curaçao, Nederland	-68.8611336	12.1060835	-68.8552427	12.1069503	""	""	
Kaya Katoentuin	""	way	51280216	highway	residential	-68.8458354	12.0988267	22	0.2	Kaya Katoentuin	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Katoentuin, Curaçao, Curaçao, Nederland	-68.8473886	12.0964347	-68.8456744	12.1007334	""	""	
Kaya Kastanea	""	way	344558664	highway	residential	-68.8647954	12.1232788	22	0.2	Kaya Kastanea	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kastanea, Curaçao, Curaçao, Nederland	-68.8648323	12.1229238	-68.8647556	12.1236340	""	""	
Kaya Kastana	""	way	48322328	highway	residential	-68.8409485	12.0941036	22	0.2	Kaya Kastana	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kastana, Curaçao, Curaçao, Nederland	-68.8414549	12.0926066	-68.8403608	12.0955166	""	""	
Kaya Kashimiri	""	way	26973980	highway	residential	-68.9887028	12.1413398	22	0.2	Kaya Kashimiri	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kashimiri, Curaçao, Curaçao, Nederland	-68.9897112	12.1407461	-68.9871328	12.1424706	""	""	
Kaya Kasha	""	way	30575343	highway	residential	-68.8770783	12.1148741	22	0.2	Kaya Kasha	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kasha, Curaçao, Curaçao, Nederland	-68.8815961	12.1129337	-68.8759874	12.1200090	""	""	42
Kaya Karst	""	way	108342541	highway	residential	-68.9108383	12.1026160	22	0.2	Kaya Karst	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Karst, Curaçao, Curaçao, Nederland	-68.9111559	12.1022083	-68.9108313	12.1028764	""	""	
Kaya Karko	""	way	376398574	highway	residential	-68.8939625	12.1516202	22	0.2	Kaya Karko	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Karko, Curaçao, Curaçao, Nederland	-68.8940286	12.1516145	-68.8939558	12.1531513	""	""	3A, 4, 3, 17, 1, 17
Kaya Karibe	""	way	30094876	highway	residential	-68.8751026	12.0762048	22	0.2	Kaya Karibe	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Karibe, Curaçao, Curaçao, Nederland	-68.8767334	12.0748223	-68.8736464	12.0777406	""	""	P4, P2, O3, L4, O4, 25, 18, 17
Kaya Karbonstein	""	way	30198908	highway	residential	-69.0332238	12.2281910	22	0.2	Kaya Karbonstein	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Karbonstein, Curaçao, Curaçao, Nederland	-69.0337500	12.2271171	-69.0331346	12.2294973	""	""	
Kaya Karamèlè	""	way	26952925	highway	residential	-68.8694811	12.0812320	22	0.2	Kaya Karamèlè	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Karamèlè, Curaçao, Curaçao, Nederland	-68.8707422	12.0799420	-68.8694811	12.0826392	""	""	
Kaya Kankantri	""	way	234394943	highway	residential	-68.8368726	12.0970352	22	0.2	Kaya Kankantri	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kankantri, Curaçao, Curaçao, Nederland	-68.8384288	12.0969803	-68.8353164	12.0970894	""	""	21
Kaya Kane	""	way	48508840	highway	residential	-68.8539511	12.1075092	22	0.2	Kaya Kane	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kane, Curaçao, Curaçao, Nederland	-68.8545935	12.1059674	-68.8535072	12.1090966	""	""	17E
Kaya Kanchi	""	way	97833306	highway	residential	-68.9827167	12.1445352	22	0.2	Kaya Kanchi	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kanchi, Curaçao, Curaçao, Nederland	-68.9834590	12.1443178	-68.9821173	12.1458698	""	""	
Kaya Kanal	""	way	231619555	highway	residential	-68.8329005	12.0946796	22	0.2	Kaya Kanal	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kanal, Curaçao, Curaçao, Nederland	-68.8344601	12.0945281	-68.8319535	12.0954991	""	""	
Kaya Kampèshi	""	way	291761821	highway	residential	-68.8389882	12.0933685	22	0.2	Kaya Kampèshi	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kampèshi, Curaçao, Curaçao, Nederland	-68.8397562	12.0913415	-68.8389838	12.0948293	""	""	
Kaya Kamille	""	way	380530393	highway	residential	-68.8618091	12.1037184	22	0.2	Kaya Kamille	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kamille, Curaçao, Curaçao, Nederland	-68.8624301	12.1036780	-68.8611091	12.1058763	""	""	
Kaya Kamacho	""	way	291761729	highway	residential	-68.8531869	12.1087641	22	0.2	Kaya Kamacho	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kamacho, Curaçao, Curaçao, Nederland	-68.8532525	12.1081033	-68.8531014	12.1094227	""	""	
Kaya Kalsit	""	way	95693316	highway	residential	-68.9288763	12.1648005	22	0.2	Kaya Kalsit	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kalsit, Curaçao, Curaçao, Nederland	-68.9295978	12.1643755	-68.9270704	12.1650014	""	""	
Kaya Kalki	""	way	97859759	highway	residential	-69.0255214	12.2219338	22	0.2	Kaya Kalki	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kalki, Curaçao, Curaçao, Nederland	-69.0264818	12.2218576	-69.0236426	12.2247026	""	""	42, 14, 11, 6, 10, 63, 25, 20, 47, 17
Kaya Kala	""	way	27098316	highway	residential	-68.8704998	12.0885653	22	0.2	Kaya Kala	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kala, Curaçao, Curaçao, Nederland	-68.8711129	12.0883748	-68.8697591	12.0888627	""	""	
Kaya Kalabana	""	way	397817288	highway	residential	-68.8584700	12.1089762	22	0.2	Kaya Kalabana	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kalabana, Curaçao, Curaçao, Nederland	-68.8607638	12.1087702	-68.8575902	12.1107752	""	""	11, 32
Kaya Kakina	""	way	31740887	highway	residential	-68.8710394	12.0835857	22	0.2	Kaya Kakina	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kakina, Curaçao, Curaçao, Nederland	-68.8720554	12.0835857	-68.8708013	12.0838495	""	""	
Kaya Kadans	""	way	95693691	highway	residential	-68.8722701	12.1475401	22	0.2	Kaya Kadans	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Kadans, Curaçao, Curaçao, Nederland	-68.8723854	12.1470861	-68.8717920	12.1475414	""	""	970
Kaya J	""	way	374357888	highway	residential	-68.9682145	12.1753760	22	0.2	Kaya J	Curaçao	""	Curaçao	The Netherlands	nl	Kaya J, Curaçao, Curaçao, Nederland	-68.9682638	12.1751062	-68.9681652	12.1756458	""	""	
Kaya Junior Salas	""	way	27101683	highway	residential	-68.9307655	12.1038680	22	0.2	Kaya Junior Salas	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Junior Salas, Punda, Curaçao, Curaçao, Nederland	-68.9309727	12.1033416	-68.9305371	12.1043891	""	""	10, 6, 8, 20
Kaya Julius Balashi	""	way	291761734	highway	residential	-68.8941776	12.1504804	22	0.2	Kaya Julius Balashi	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Julius Balashi, Curaçao, Curaçao, Nederland	-68.8949647	12.1503989	-68.8933904	12.1505618	""	""	11, 28, 9, 4
Kaya Julio O. Hellburg	""	way	310015314	highway	residential	-68.8716676	12.1396218	22	0.2	Kaya Julio O. Hellburg	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Julio O. Hellburg, Curaçao, Curaçao, Nederland	-68.8726586	12.1385481	-68.8711208	12.1405659	""	""	
Kaya Julio Martina	""	way	30348099	highway	residential	-68.8943152	12.1454317	22	0.2	Kaya Julio Martina	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Julio Martina, Curaçao, Curaçao, Nederland	-68.8946907	12.1448172	-68.8922939	12.1454651	""	""	
Kaya Julio Abraham	""	way	95694074	highway	residential	-68.9522635	12.1680117	22	0.2	Kaya Julio Abraham	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Julio Abraham, Curaçao, Curaçao, Nederland	-68.9524128	12.1667392	-68.9513378	12.1698940	""	""	
Kaya Jufrou Polita Dirksz	""	way	183712288	highway	residential	-68.9805900	12.1534757	22	0.2	Kaya Jufrou Polita Dirksz	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Jufrou Polita Dirksz, Curaçao, Curaçao, Nederland	-68.9820478	12.1527776	-68.9791322	12.1541738	""	""	
Kaya Juan F. Geertruida	""	way	58057095	highway	residential	-69.0811825	12.2889965	22	0.2	Kaya Juan F. Geertruida	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Juan F. Geertruida, Curaçao, Curaçao, Nederland	-69.0821815	12.2876011	-69.0794520	12.2896057	""	""	42, 26, 35
Kaya Juan de la Cosa	""	way	139634013	highway	residential	-68.9019826	12.1050808	22	0.2	Kaya Juan de la Cosa	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Juan de la Cosa, Curaçao, Curaçao, Nederland	-68.9029037	12.1047693	-68.9009327	12.1056172	""	""	
Kaya Juan d' Ampues	""	way	139634003	highway	residential	-68.9028601	12.1039694	22	0.2	Kaya Juan d' Ampues	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Juan d' Ampues, Curaçao, Curaçao, Nederland	-68.9029669	12.1031018	-68.9028516	12.1048595	""	""	9, 10, 38, 2, 7, 11, 13, 8, 4, 3, 5, 1, 6, 19
Kaya Juan A Lesire	""	way	48399521	highway	residential	-68.8502840	12.1114653	22	0.2	Kaya Juan A Lesire	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Juan A Lesire, Curaçao, Curaçao, Nederland	-68.8517181	12.1111963	-68.8487702	12.1120236	""	""	46, 9
Kaya Josua	""	way	310019340	highway	residential	-68.8618371	12.1389584	22	0.2	Kaya Josua	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Josua, Curaçao, Curaçao, Nederland	-68.8622120	12.1372934	-68.8612950	12.1389762	""	""	36
Kaya Jose Pinedo	""	way	26993975	highway	residential	-68.9268243	12.1470661	22	0.2	Kaya Jose Pinedo	Curaçao	""	Curaçao	The Netherlands	nl	Kaya Jose Pinedo, Weis Afo, Curaçao, Curaçao, Nederland	-68.9283137	12.1466960	-68.9252119	12.1470846	""	""	24-6, 217, 31, z/n
